subject_id,story,social_interaction,asymmetric,symmetric,no_relationship,understood,pass_attention
fb18f44bf70d83b2358acbfa5d074d61,family meals,no_interaction,0,6,3,yes,TRUE
fb18f44bf70d83b2358acbfa5d074d61,scheduling,reciprocity,3,3,3,yes,TRUE
fb18f44bf70d83b2358acbfa5d074d61,restaurant,precedent,6,1,3,yes,TRUE
fb18f44bf70d83b2358acbfa5d074d61,feedback,no_interaction,1,5,3,yes,TRUE
fb18f44bf70d83b2358acbfa5d074d61,fundraising,reciprocity,1,5,5,yes,TRUE
fb18f44bf70d83b2358acbfa5d074d61,meeting prep,precedent,5,1,5,yes,TRUE
fb18f44bf70d83b2358acbfa5d074d61,babysitting,no_interaction,3,3,6,yes,TRUE
fb18f44bf70d83b2358acbfa5d074d61,coffee,no_interaction,3,3,6,yes,TRUE
fb18f44bf70d83b2358acbfa5d074d61,housemates,reciprocity,1,5,3,yes,TRUE
fb18f44bf70d83b2358acbfa5d074d61,architects,no_interaction,3,3,5,yes,TRUE
fb18f44bf70d83b2358acbfa5d074d61,gifts,precedent,4,2,3,yes,TRUE
fb18f44bf70d83b2358acbfa5d074d61,group project,reciprocity,2,4,3,yes,TRUE
fb18f44bf70d83b2358acbfa5d074d61,weekend,precedent,5,1,3,yes,TRUE
fb18f44bf70d83b2358acbfa5d074d61,conversation,reciprocity,2,4,3,yes,TRUE
fb18f44bf70d83b2358acbfa5d074d61,meeting location,precedent,3,3,3,yes,TRUE
fb18f44bf70d83b2358acbfa5d074d61,groceries,precedent,2,4,3,yes,TRUE
fb18f44bf70d83b2358acbfa5d074d61,police,no_interaction,3,3,3,yes,TRUE
fb18f44bf70d83b2358acbfa5d074d61,concerts,reciprocity,2,4,2,yes,TRUE
9c714ea214200f94d367e6b5acd68753,architects,no_interaction,1,5,3,yes,TRUE
9c714ea214200f94d367e6b5acd68753,housemates,reciprocity,1,5,4,yes,TRUE
9c714ea214200f94d367e6b5acd68753,conversation,reciprocity,1,5,3,yes,TRUE
9c714ea214200f94d367e6b5acd68753,meeting location,no_interaction,2,4,3,yes,TRUE
9c714ea214200f94d367e6b5acd68753,feedback,no_interaction,2,4,3,yes,TRUE
9c714ea214200f94d367e6b5acd68753,fundraising,reciprocity,0,6,2,yes,TRUE
9c714ea214200f94d367e6b5acd68753,gifts,reciprocity,2,4,1,yes,TRUE
9c714ea214200f94d367e6b5acd68753,babysitting,reciprocity,1,5,2,yes,TRUE
9c714ea214200f94d367e6b5acd68753,police,no_interaction,4,2,2,yes,TRUE
9c714ea214200f94d367e6b5acd68753,groceries,precedent,4,2,2,yes,TRUE
9c714ea214200f94d367e6b5acd68753,concerts,no_interaction,0,1,1,yes,TRUE
9c714ea214200f94d367e6b5acd68753,family meals,no_interaction,1,1,1,yes,TRUE
9c714ea214200f94d367e6b5acd68753,scheduling,precedent,2,4,2,yes,TRUE
9c714ea214200f94d367e6b5acd68753,weekend,precedent,6,0,4,yes,TRUE
9c714ea214200f94d367e6b5acd68753,group project,precedent,5,1,2,yes,TRUE
9c714ea214200f94d367e6b5acd68753,restaurant,precedent,5,1,NA,yes,TRUE
9c714ea214200f94d367e6b5acd68753,meeting prep,precedent,5,1,3,yes,TRUE
9c714ea214200f94d367e6b5acd68753,coffee,reciprocity,1,5,2,yes,TRUE
81a59e3b3c0eacff4ac20e7ea5ebb4f4,meeting prep,no_interaction,1,5,4,yes,TRUE
81a59e3b3c0eacff4ac20e7ea5ebb4f4,architects,reciprocity,1,5,1,yes,TRUE
81a59e3b3c0eacff4ac20e7ea5ebb4f4,coffee,precedent,2,5,2,yes,TRUE
81a59e3b3c0eacff4ac20e7ea5ebb4f4,police,reciprocity,1,5,2,yes,TRUE
81a59e3b3c0eacff4ac20e7ea5ebb4f4,babysitting,precedent,4,4,4,yes,TRUE
81a59e3b3c0eacff4ac20e7ea5ebb4f4,restaurant,no_interaction,1,4,5,yes,TRUE
81a59e3b3c0eacff4ac20e7ea5ebb4f4,concerts,reciprocity,1,5,2,yes,TRUE
81a59e3b3c0eacff4ac20e7ea5ebb4f4,conversation,precedent,5,1,1,yes,TRUE
81a59e3b3c0eacff4ac20e7ea5ebb4f4,meeting location,no_interaction,1,1,5,yes,TRUE
81a59e3b3c0eacff4ac20e7ea5ebb4f4,scheduling,precedent,4,2,1,yes,TRUE
81a59e3b3c0eacff4ac20e7ea5ebb4f4,housemates,reciprocity,2,5,1,yes,TRUE
81a59e3b3c0eacff4ac20e7ea5ebb4f4,gifts,precedent,5,2,1,yes,TRUE
81a59e3b3c0eacff4ac20e7ea5ebb4f4,feedback,reciprocity,1,5,1,yes,TRUE
81a59e3b3c0eacff4ac20e7ea5ebb4f4,weekend,no_interaction,1,1,5,yes,TRUE
81a59e3b3c0eacff4ac20e7ea5ebb4f4,group project,no_interaction,1,4,3,yes,TRUE
81a59e3b3c0eacff4ac20e7ea5ebb4f4,family meals,reciprocity,2,5,1,yes,TRUE
81a59e3b3c0eacff4ac20e7ea5ebb4f4,groceries,no_interaction,1,4,2,yes,TRUE
81a59e3b3c0eacff4ac20e7ea5ebb4f4,fundraising,precedent,5,2,1,yes,TRUE
42309471bad8ffb6e9d0eb8511f3d801,meeting location,precedent,4,4,5,yes,FALSE
42309471bad8ffb6e9d0eb8511f3d801,babysitting,no_interaction,4,5,6,yes,FALSE
42309471bad8ffb6e9d0eb8511f3d801,housemates,reciprocity,1,6,4,yes,FALSE
42309471bad8ffb6e9d0eb8511f3d801,police,no_interaction,5,4,3,yes,FALSE
42309471bad8ffb6e9d0eb8511f3d801,fundraising,reciprocity,0,6,2,yes,FALSE
42309471bad8ffb6e9d0eb8511f3d801,family meals,no_interaction,0,6,0,yes,FALSE
42309471bad8ffb6e9d0eb8511f3d801,concerts,reciprocity,0,6,3,yes,FALSE
42309471bad8ffb6e9d0eb8511f3d801,meeting prep,precedent,4,3,3,yes,FALSE
42309471bad8ffb6e9d0eb8511f3d801,feedback,no_interaction,1,5,3,yes,FALSE
42309471bad8ffb6e9d0eb8511f3d801,gifts,precedent,6,3,3,yes,FALSE
42309471bad8ffb6e9d0eb8511f3d801,architects,no_interaction,3,3,1,yes,FALSE
42309471bad8ffb6e9d0eb8511f3d801,conversation,no_interaction,1,6,4,yes,FALSE
42309471bad8ffb6e9d0eb8511f3d801,group project,reciprocity,0,6,4,yes,FALSE
42309471bad8ffb6e9d0eb8511f3d801,restaurant,precedent,6,2,6,yes,FALSE
42309471bad8ffb6e9d0eb8511f3d801,weekend,precedent,6,1,5,yes,FALSE
42309471bad8ffb6e9d0eb8511f3d801,scheduling,reciprocity,0,6,1,yes,FALSE
42309471bad8ffb6e9d0eb8511f3d801,groceries,reciprocity,0,6,5,yes,FALSE
42309471bad8ffb6e9d0eb8511f3d801,coffee,precedent,4,3,2,yes,FALSE
084076380dc65a1f2b31110267c694a2,gifts,precedent,3,4,0,yes,TRUE
084076380dc65a1f2b31110267c694a2,restaurant,reciprocity,1,6,1,yes,TRUE
084076380dc65a1f2b31110267c694a2,family meals,precedent,4,4,0,yes,TRUE
084076380dc65a1f2b31110267c694a2,fundraising,no_interaction,3,3,3,yes,TRUE
084076380dc65a1f2b31110267c694a2,conversation,no_interaction,2,3,3,yes,TRUE
084076380dc65a1f2b31110267c694a2,group project,reciprocity,2,4,2,yes,TRUE
084076380dc65a1f2b31110267c694a2,coffee,precedent,4,3,2,yes,TRUE
084076380dc65a1f2b31110267c694a2,babysitting,no_interaction,3,4,3,yes,TRUE
084076380dc65a1f2b31110267c694a2,concerts,precedent,5,3,1,yes,TRUE
084076380dc65a1f2b31110267c694a2,architects,reciprocity,2,5,2,yes,TRUE
084076380dc65a1f2b31110267c694a2,scheduling,no_interaction,3,3,4,yes,TRUE
084076380dc65a1f2b31110267c694a2,police,precedent,5,3,2,yes,TRUE
084076380dc65a1f2b31110267c694a2,meeting prep,reciprocity,3,4,2,yes,TRUE
084076380dc65a1f2b31110267c694a2,meeting location,reciprocity,2,4,2,yes,TRUE
084076380dc65a1f2b31110267c694a2,groceries,no_interaction,3,3,3,yes,TRUE
084076380dc65a1f2b31110267c694a2,housemates,precedent,5,3,2,yes,TRUE
084076380dc65a1f2b31110267c694a2,weekend,no_interaction,3,3,3,yes,TRUE
084076380dc65a1f2b31110267c694a2,feedback,reciprocity,3,4,2,yes,TRUE
3007604169e529d265fa37e1dc6cf0ca,weekend,reciprocity,4,5,1,yes,TRUE
3007604169e529d265fa37e1dc6cf0ca,family meals,no_interaction,2,4,3,yes,TRUE
3007604169e529d265fa37e1dc6cf0ca,concerts,precedent,5,2,0,yes,TRUE
3007604169e529d265fa37e1dc6cf0ca,architects,precedent,4,4,2,yes,TRUE
3007604169e529d265fa37e1dc6cf0ca,group project,precedent,6,0,0,yes,TRUE
3007604169e529d265fa37e1dc6cf0ca,conversation,no_interaction,2,5,3,yes,TRUE
3007604169e529d265fa37e1dc6cf0ca,housemates,no_interaction,4,2,4,yes,TRUE
3007604169e529d265fa37e1dc6cf0ca,feedback,precedent,4,4,0,yes,TRUE
3007604169e529d265fa37e1dc6cf0ca,groceries,reciprocity,1,5,0,yes,TRUE
3007604169e529d265fa37e1dc6cf0ca,babysitting,reciprocity,1,5,0,yes,TRUE
3007604169e529d265fa37e1dc6cf0ca,restaurant,reciprocity,1,5,0,yes,TRUE
3007604169e529d265fa37e1dc6cf0ca,gifts,no_interaction,4,4,3,yes,TRUE
3007604169e529d265fa37e1dc6cf0ca,meeting prep,precedent,4,4,1,yes,TRUE
3007604169e529d265fa37e1dc6cf0ca,scheduling,reciprocity,5,2,1,yes,TRUE
3007604169e529d265fa37e1dc6cf0ca,meeting location,precedent,4,2,0,yes,TRUE
3007604169e529d265fa37e1dc6cf0ca,fundraising,reciprocity,2,5,0,yes,TRUE
3007604169e529d265fa37e1dc6cf0ca,coffee,no_interaction,3,3,2,yes,TRUE
3007604169e529d265fa37e1dc6cf0ca,police,no_interaction,4,2,1,yes,TRUE
1e491eeb5d0162d64e8d80ebaad7f65f,babysitting,precedent,5,2,4,yes,TRUE
1e491eeb5d0162d64e8d80ebaad7f65f,gifts,reciprocity,1,5,1,yes,TRUE
1e491eeb5d0162d64e8d80ebaad7f65f,scheduling,precedent,5,1,4,yes,TRUE
1e491eeb5d0162d64e8d80ebaad7f65f,feedback,no_interaction,0,0,0,yes,TRUE
1e491eeb5d0162d64e8d80ebaad7f65f,weekend,precedent,5,1,1,yes,TRUE
1e491eeb5d0162d64e8d80ebaad7f65f,housemates,reciprocity,5,1,2,yes,TRUE
1e491eeb5d0162d64e8d80ebaad7f65f,groceries,precedent,5,1,1,yes,TRUE
1e491eeb5d0162d64e8d80ebaad7f65f,conversation,precedent,5,1,2,yes,TRUE
1e491eeb5d0162d64e8d80ebaad7f65f,fundraising,precedent,NA,2,2,yes,TRUE
1e491eeb5d0162d64e8d80ebaad7f65f,family meals,reciprocity,1,5,5,yes,TRUE
1e491eeb5d0162d64e8d80ebaad7f65f,meeting location,no_interaction,1,1,1,yes,TRUE
1e491eeb5d0162d64e8d80ebaad7f65f,architects,no_interaction,1,5,5,yes,TRUE
1e491eeb5d0162d64e8d80ebaad7f65f,police,reciprocity,1,5,5,yes,TRUE
1e491eeb5d0162d64e8d80ebaad7f65f,restaurant,no_interaction,1,1,5,yes,TRUE
1e491eeb5d0162d64e8d80ebaad7f65f,meeting prep,no_interaction,1,1,5,yes,TRUE
1e491eeb5d0162d64e8d80ebaad7f65f,concerts,reciprocity,1,5,1,yes,TRUE
1e491eeb5d0162d64e8d80ebaad7f65f,group project,no_interaction,1,5,5,yes,TRUE
1e491eeb5d0162d64e8d80ebaad7f65f,coffee,reciprocity,1,5,1,yes,TRUE
966354eddc574d64f358b5393c1614f0,gifts,reciprocity,1,6,0,yes,TRUE
966354eddc574d64f358b5393c1614f0,meeting prep,precedent,4,5,0,yes,TRUE
966354eddc574d64f358b5393c1614f0,groceries,reciprocity,0,5,0,yes,TRUE
966354eddc574d64f358b5393c1614f0,fundraising,reciprocity,0,5,0,yes,TRUE
966354eddc574d64f358b5393c1614f0,restaurant,precedent,5,2,0,yes,TRUE
966354eddc574d64f358b5393c1614f0,scheduling,reciprocity,0,6,0,yes,TRUE
966354eddc574d64f358b5393c1614f0,concerts,no_interaction,0,0,6,yes,TRUE
966354eddc574d64f358b5393c1614f0,family meals,no_interaction,1,5,6,yes,TRUE
966354eddc574d64f358b5393c1614f0,police,precedent,5,2,0,yes,TRUE
966354eddc574d64f358b5393c1614f0,architects,precedent,4,5,0,yes,TRUE
966354eddc574d64f358b5393c1614f0,housemates,reciprocity,1,5,0,yes,TRUE
966354eddc574d64f358b5393c1614f0,weekend,precedent,5,2,0,yes,TRUE
966354eddc574d64f358b5393c1614f0,babysitting,no_interaction,2,5,6,yes,TRUE
966354eddc574d64f358b5393c1614f0,meeting location,reciprocity,1,5,0,yes,TRUE
966354eddc574d64f358b5393c1614f0,coffee,precedent,5,2,0,yes,TRUE
966354eddc574d64f358b5393c1614f0,feedback,no_interaction,1,4,4,yes,TRUE
966354eddc574d64f358b5393c1614f0,group project,no_interaction,1,4,3,yes,TRUE
966354eddc574d64f358b5393c1614f0,conversation,no_interaction,1,4,4,yes,TRUE
a5f7d665cc557f9444e4dcbbfc3ea523,meeting prep,precedent,4,2,4,yes,TRUE
a5f7d665cc557f9444e4dcbbfc3ea523,fundraising,reciprocity,2,5,2,yes,TRUE
a5f7d665cc557f9444e4dcbbfc3ea523,family meals,no_interaction,2,4,4,yes,TRUE
a5f7d665cc557f9444e4dcbbfc3ea523,restaurant,precedent,5,1,2,yes,TRUE
a5f7d665cc557f9444e4dcbbfc3ea523,concerts,no_interaction,3,4,5,yes,TRUE
a5f7d665cc557f9444e4dcbbfc3ea523,coffee,no_interaction,3,4,4,yes,TRUE
a5f7d665cc557f9444e4dcbbfc3ea523,groceries,reciprocity,2,5,2,yes,TRUE
a5f7d665cc557f9444e4dcbbfc3ea523,police,no_interaction,4,3,3,yes,TRUE
a5f7d665cc557f9444e4dcbbfc3ea523,conversation,reciprocity,2,5,4,yes,TRUE
a5f7d665cc557f9444e4dcbbfc3ea523,feedback,precedent,4,4,1,yes,TRUE
a5f7d665cc557f9444e4dcbbfc3ea523,group project,precedent,5,3,2,yes,TRUE
a5f7d665cc557f9444e4dcbbfc3ea523,babysitting,reciprocity,2,6,2,yes,TRUE
a5f7d665cc557f9444e4dcbbfc3ea523,weekend,reciprocity,2,5,1,yes,TRUE
a5f7d665cc557f9444e4dcbbfc3ea523,housemates,no_interaction,2,4,3,yes,TRUE
a5f7d665cc557f9444e4dcbbfc3ea523,meeting location,precedent,3,4,2,yes,TRUE
a5f7d665cc557f9444e4dcbbfc3ea523,scheduling,reciprocity,3,5,1,yes,TRUE
a5f7d665cc557f9444e4dcbbfc3ea523,gifts,no_interaction,1,6,1,yes,TRUE
a5f7d665cc557f9444e4dcbbfc3ea523,architects,precedent,4,4,2,yes,TRUE
a0b794628a72def95eba0125da6bc308,conversation,no_interaction,5,2,0,yes,TRUE
a0b794628a72def95eba0125da6bc308,meeting prep,no_interaction,2,4,3,yes,TRUE
a0b794628a72def95eba0125da6bc308,coffee,reciprocity,2,5,0,yes,TRUE
a0b794628a72def95eba0125da6bc308,housemates,reciprocity,1,5,1,yes,TRUE
a0b794628a72def95eba0125da6bc308,architects,precedent,4,2,1,yes,TRUE
a0b794628a72def95eba0125da6bc308,concerts,no_interaction,3,3,0,yes,TRUE
a0b794628a72def95eba0125da6bc308,babysitting,precedent,4,2,0,yes,TRUE
a0b794628a72def95eba0125da6bc308,groceries,no_interaction,3,3,3,yes,TRUE
a0b794628a72def95eba0125da6bc308,scheduling,precedent,4,2,0,yes,TRUE
a0b794628a72def95eba0125da6bc308,family meals,reciprocity,1,5,0,yes,TRUE
a0b794628a72def95eba0125da6bc308,police,reciprocity,1,5,1,yes,TRUE
a0b794628a72def95eba0125da6bc308,group project,no_interaction,2,4,4,yes,TRUE
a0b794628a72def95eba0125da6bc308,weekend,precedent,4,2,0,yes,TRUE
a0b794628a72def95eba0125da6bc308,gifts,reciprocity,1,5,0,yes,TRUE
a0b794628a72def95eba0125da6bc308,fundraising,reciprocity,2,4,2,yes,TRUE
a0b794628a72def95eba0125da6bc308,meeting location,no_interaction,1,1,5,yes,TRUE
a0b794628a72def95eba0125da6bc308,feedback,precedent,4,2,1,yes,TRUE
a0b794628a72def95eba0125da6bc308,restaurant,precedent,5,1,1,yes,TRUE
8459c60480599e125efbe61daf26ade4,architects,no_interaction,1,2,2,yes,TRUE
8459c60480599e125efbe61daf26ade4,gifts,reciprocity,0,6,0,yes,TRUE
8459c60480599e125efbe61daf26ade4,restaurant,precedent,4,3,0,yes,TRUE
8459c60480599e125efbe61daf26ade4,meeting location,precedent,2,5,1,yes,TRUE
8459c60480599e125efbe61daf26ade4,group project,precedent,4,3,3,yes,TRUE
8459c60480599e125efbe61daf26ade4,meeting prep,precedent,0,6,0,yes,TRUE
8459c60480599e125efbe61daf26ade4,housemates,no_interaction,4,2,4,yes,TRUE
8459c60480599e125efbe61daf26ade4,concerts,no_interaction,4,1,6,yes,TRUE
8459c60480599e125efbe61daf26ade4,family meals,no_interaction,3,1,5,yes,TRUE
8459c60480599e125efbe61daf26ade4,babysitting,reciprocity,1,5,0,yes,TRUE
8459c60480599e125efbe61daf26ade4,weekend,precedent,6,1,5,yes,TRUE
8459c60480599e125efbe61daf26ade4,groceries,precedent,5,1,2,yes,TRUE
8459c60480599e125efbe61daf26ade4,feedback,no_interaction,0,6,3,yes,TRUE
8459c60480599e125efbe61daf26ade4,conversation,reciprocity,3,4,0,yes,TRUE
8459c60480599e125efbe61daf26ade4,coffee,reciprocity,0,4,0,yes,TRUE
8459c60480599e125efbe61daf26ade4,fundraising,reciprocity,0,6,0,yes,TRUE
8459c60480599e125efbe61daf26ade4,scheduling,reciprocity,4,1,0,yes,TRUE
8459c60480599e125efbe61daf26ade4,police,no_interaction,2,5,0,yes,TRUE
72bc18a95373b7fcfa158c7890d6cba1,concerts,no_interaction,2,4,4,yes,TRUE
72bc18a95373b7fcfa158c7890d6cba1,police,no_interaction,2,4,4,yes,TRUE
72bc18a95373b7fcfa158c7890d6cba1,scheduling,reciprocity,2,5,2,yes,TRUE
72bc18a95373b7fcfa158c7890d6cba1,meeting prep,precedent,4,2,4,yes,TRUE
72bc18a95373b7fcfa158c7890d6cba1,babysitting,reciprocity,2,4,2,yes,TRUE
72bc18a95373b7fcfa158c7890d6cba1,architects,no_interaction,2,4,2,yes,TRUE
72bc18a95373b7fcfa158c7890d6cba1,housemates,no_interaction,2,5,2,yes,TRUE
72bc18a95373b7fcfa158c7890d6cba1,restaurant,precedent,4,3,2,yes,TRUE
72bc18a95373b7fcfa158c7890d6cba1,groceries,precedent,2,4,2,yes,TRUE
72bc18a95373b7fcfa158c7890d6cba1,conversation,reciprocity,2,4,2,yes,TRUE
72bc18a95373b7fcfa158c7890d6cba1,gifts,no_interaction,3,3,2,yes,TRUE
72bc18a95373b7fcfa158c7890d6cba1,fundraising,reciprocity,2,4,2,yes,TRUE
72bc18a95373b7fcfa158c7890d6cba1,family meals,no_interaction,4,2,4,yes,TRUE
72bc18a95373b7fcfa158c7890d6cba1,group project,precedent,5,2,4,yes,TRUE
72bc18a95373b7fcfa158c7890d6cba1,weekend,reciprocity,4,4,2,yes,TRUE
72bc18a95373b7fcfa158c7890d6cba1,coffee,reciprocity,2,4,2,yes,TRUE
72bc18a95373b7fcfa158c7890d6cba1,meeting location,precedent,4,2,2,yes,TRUE
72bc18a95373b7fcfa158c7890d6cba1,feedback,precedent,4,4,2,yes,TRUE
185cd8b0805f5c79aab8dbb5ac80c170,concerts,precedent,6,2,1,yes,TRUE
185cd8b0805f5c79aab8dbb5ac80c170,meeting location,reciprocity,3,6,2,yes,TRUE
185cd8b0805f5c79aab8dbb5ac80c170,groceries,reciprocity,2,4,3,yes,TRUE
185cd8b0805f5c79aab8dbb5ac80c170,architects,precedent,4,3,4,yes,TRUE
185cd8b0805f5c79aab8dbb5ac80c170,meeting prep,reciprocity,1,6,4,yes,TRUE
185cd8b0805f5c79aab8dbb5ac80c170,gifts,no_interaction,6,2,2,yes,TRUE
185cd8b0805f5c79aab8dbb5ac80c170,police,precedent,4,2,4,yes,TRUE
185cd8b0805f5c79aab8dbb5ac80c170,fundraising,no_interaction,5,3,3,yes,TRUE
185cd8b0805f5c79aab8dbb5ac80c170,family meals,precedent,5,2,4,yes,TRUE
185cd8b0805f5c79aab8dbb5ac80c170,conversation,no_interaction,5,1,2,yes,TRUE
185cd8b0805f5c79aab8dbb5ac80c170,group project,reciprocity,1,5,4,yes,TRUE
185cd8b0805f5c79aab8dbb5ac80c170,coffee,no_interaction,1,6,2,yes,TRUE
185cd8b0805f5c79aab8dbb5ac80c170,housemates,precedent,5,2,3,yes,TRUE
185cd8b0805f5c79aab8dbb5ac80c170,weekend,reciprocity,1,5,0,yes,TRUE
185cd8b0805f5c79aab8dbb5ac80c170,scheduling,no_interaction,2,4,2,yes,TRUE
185cd8b0805f5c79aab8dbb5ac80c170,feedback,precedent,5,2,4,yes,TRUE
185cd8b0805f5c79aab8dbb5ac80c170,babysitting,no_interaction,6,1,2,yes,TRUE
185cd8b0805f5c79aab8dbb5ac80c170,restaurant,reciprocity,0,5,3,yes,TRUE
c90cf0da2e351464da83dcf46ef07ca1,feedback,precedent,4,2,2,yes,TRUE
c90cf0da2e351464da83dcf46ef07ca1,group project,precedent,6,0,0,yes,TRUE
c90cf0da2e351464da83dcf46ef07ca1,coffee,no_interaction,3,3,5,yes,TRUE
c90cf0da2e351464da83dcf46ef07ca1,police,no_interaction,4,2,4,yes,TRUE
c90cf0da2e351464da83dcf46ef07ca1,architects,precedent,4,2,0,yes,TRUE
c90cf0da2e351464da83dcf46ef07ca1,babysitting,reciprocity,0,6,0,yes,TRUE
c90cf0da2e351464da83dcf46ef07ca1,housemates,no_interaction,0,6,3,yes,TRUE
c90cf0da2e351464da83dcf46ef07ca1,fundraising,reciprocity,1,5,1,yes,TRUE
c90cf0da2e351464da83dcf46ef07ca1,meeting location,precedent,4,2,0,yes,TRUE
c90cf0da2e351464da83dcf46ef07ca1,concerts,no_interaction,1,1,5,yes,TRUE
c90cf0da2e351464da83dcf46ef07ca1,weekend,reciprocity,1,5,0,yes,TRUE
c90cf0da2e351464da83dcf46ef07ca1,conversation,reciprocity,3,3,1,yes,TRUE
c90cf0da2e351464da83dcf46ef07ca1,scheduling,reciprocity,0,6,0,yes,TRUE
c90cf0da2e351464da83dcf46ef07ca1,meeting prep,precedent,4,2,0,yes,TRUE
c90cf0da2e351464da83dcf46ef07ca1,restaurant,precedent,4,2,2,yes,TRUE
c90cf0da2e351464da83dcf46ef07ca1,family meals,no_interaction,0,6,0,yes,TRUE
c90cf0da2e351464da83dcf46ef07ca1,gifts,no_interaction,1,1,6,yes,TRUE
c90cf0da2e351464da83dcf46ef07ca1,groceries,reciprocity,1,5,2,yes,TRUE
d9bddcaea44a3af674c82de2bbf38962,housemates,precedent,5,1,1,yes,TRUE
d9bddcaea44a3af674c82de2bbf38962,police,reciprocity,1,5,1,yes,TRUE
d9bddcaea44a3af674c82de2bbf38962,architects,no_interaction,1,3,5,yes,TRUE
d9bddcaea44a3af674c82de2bbf38962,conversation,reciprocity,1,5,0,yes,TRUE
d9bddcaea44a3af674c82de2bbf38962,concerts,reciprocity,1,6,0,yes,TRUE
d9bddcaea44a3af674c82de2bbf38962,coffee,precedent,2,3,1,yes,TRUE
d9bddcaea44a3af674c82de2bbf38962,meeting prep,reciprocity,1,5,1,yes,TRUE
d9bddcaea44a3af674c82de2bbf38962,weekend,precedent,2,5,0,yes,TRUE
d9bddcaea44a3af674c82de2bbf38962,groceries,no_interaction,1,5,4,yes,TRUE
d9bddcaea44a3af674c82de2bbf38962,group project,reciprocity,1,5,1,yes,TRUE
d9bddcaea44a3af674c82de2bbf38962,restaurant,no_interaction,3,3,5,yes,TRUE
d9bddcaea44a3af674c82de2bbf38962,feedback,no_interaction,3,3,1,yes,TRUE
d9bddcaea44a3af674c82de2bbf38962,babysitting,no_interaction,3,3,5,yes,TRUE
d9bddcaea44a3af674c82de2bbf38962,gifts,precedent,4,2,1,yes,TRUE
d9bddcaea44a3af674c82de2bbf38962,meeting location,reciprocity,1,4,1,yes,TRUE
d9bddcaea44a3af674c82de2bbf38962,fundraising,precedent,4,2,1,yes,TRUE
d9bddcaea44a3af674c82de2bbf38962,scheduling,no_interaction,1,1,6,yes,TRUE
d9bddcaea44a3af674c82de2bbf38962,family meals,precedent,4,3,1,yes,TRUE
a3ae4ff65440bd87962bfaeacceb433b,scheduling,reciprocity,NA,6,NA,yes,TRUE
a3ae4ff65440bd87962bfaeacceb433b,housemates,no_interaction,NA,NA,5,yes,TRUE
a3ae4ff65440bd87962bfaeacceb433b,feedback,precedent,4,NA,NA,yes,TRUE
a3ae4ff65440bd87962bfaeacceb433b,meeting location,precedent,5,NA,NA,yes,TRUE
a3ae4ff65440bd87962bfaeacceb433b,weekend,reciprocity,NA,6,NA,yes,TRUE
a3ae4ff65440bd87962bfaeacceb433b,architects,reciprocity,NA,6,NA,yes,TRUE
a3ae4ff65440bd87962bfaeacceb433b,group project,precedent,6,NA,NA,yes,TRUE
a3ae4ff65440bd87962bfaeacceb433b,police,no_interaction,NA,4,NA,yes,TRUE
a3ae4ff65440bd87962bfaeacceb433b,gifts,no_interaction,NA,NA,6,yes,TRUE
a3ae4ff65440bd87962bfaeacceb433b,family meals,no_interaction,NA,NA,6,yes,TRUE
a3ae4ff65440bd87962bfaeacceb433b,babysitting,reciprocity,NA,6,NA,yes,TRUE
a3ae4ff65440bd87962bfaeacceb433b,conversation,no_interaction,NA,5,NA,yes,TRUE
a3ae4ff65440bd87962bfaeacceb433b,meeting prep,precedent,5,NA,NA,yes,TRUE
a3ae4ff65440bd87962bfaeacceb433b,restaurant,reciprocity,NA,6,NA,yes,TRUE
a3ae4ff65440bd87962bfaeacceb433b,fundraising,reciprocity,NA,6,NA,yes,TRUE
a3ae4ff65440bd87962bfaeacceb433b,coffee,no_interaction,NA,NA,5,yes,TRUE
a3ae4ff65440bd87962bfaeacceb433b,concerts,precedent,5,NA,NA,yes,TRUE
a3ae4ff65440bd87962bfaeacceb433b,groceries,precedent,NA,4,NA,yes,TRUE
cf1c1181174e533131996a02beedf522,groceries,reciprocity,1,5,0,yes,TRUE
cf1c1181174e533131996a02beedf522,coffee,no_interaction,0,0,6,yes,TRUE
cf1c1181174e533131996a02beedf522,meeting location,precedent,2,4,0,yes,TRUE
cf1c1181174e533131996a02beedf522,housemates,no_interaction,0,4,2,yes,TRUE
cf1c1181174e533131996a02beedf522,family meals,precedent,6,0,0,yes,TRUE
cf1c1181174e533131996a02beedf522,meeting prep,reciprocity,0,6,0,yes,TRUE
cf1c1181174e533131996a02beedf522,police,precedent,4,2,0,yes,TRUE
cf1c1181174e533131996a02beedf522,concerts,precedent,5,1,0,yes,TRUE
cf1c1181174e533131996a02beedf522,feedback,precedent,3,3,1,yes,TRUE
cf1c1181174e533131996a02beedf522,scheduling,reciprocity,1,5,0,yes,TRUE
cf1c1181174e533131996a02beedf522,gifts,no_interaction,3,3,6,yes,TRUE
cf1c1181174e533131996a02beedf522,weekend,reciprocity,1,5,0,yes,TRUE
cf1c1181174e533131996a02beedf522,babysitting,no_interaction,3,3,6,yes,TRUE
cf1c1181174e533131996a02beedf522,conversation,no_interaction,3,3,3,yes,TRUE
cf1c1181174e533131996a02beedf522,fundraising,no_interaction,3,3,3,yes,TRUE
cf1c1181174e533131996a02beedf522,architects,precedent,3,3,0,yes,TRUE
cf1c1181174e533131996a02beedf522,restaurant,reciprocity,1,5,0,yes,TRUE
